trip_id,load_id,driver_id,truck_id,trailer_id,dispatch_date,actual_distance_miles,actual_duration_hours,fuel_gallons_used,average_mpg,idle_time_hours,trip_status
TRIP00000219,LOAD00000219,DRV00044,TRK00035,TRL00107,2022-01-03,1371,24.7,214.6,6.39,11.0,Completed
TRIP00000220,LOAD00000220,DRV00082,TRK00084,TRL00108,2022-01-03,695,12.1,94.6,7.35,8.8,Completed
TRIP00000221,LOAD00000221,DRV00147,TRK00008,TRL00046,2022-01-04,1092,17.0,155.8,7.01,5.8,Completed
TRIP00000222,LOAD00000222,DRV00107,TRK00053,TRL00043,2022-01-04,2212,42.4,363.2,6.09,2.0,Completed
TRIP00000223,LOAD00000223,DRV00084,TRK00041,TRL00027,2022-01-04,3341,51.7,588.2,5.68,4.9,Completed
TRIP00000224,LOAD00000224,DRV00047,TRK00060,TRL00022,2022-01-04,686,12.7,115.1,5.96,3.7,Completed
TRIP00000225,LOAD00000225,DRV00047,TRK00020,TRL00054,2022-01-04,1050,18.2,144.2,7.28,7.1,Completed
TRIP00000226,LOAD00000226,DRV00148,TRK00101,TRL00065,2022-01-04,1911,31.7,307.2,6.22,2.6,Completed
TRIP00000227,LOAD00000227,DRV00097,TRK00033,TRL00177,2022-01-04,1091,17.8,160.0,6.82,8.0,Completed
TRIP00000228,LOAD00000228,DRV00001,TRK00041,TRL00012,2022-01-04,1626,28.0,239.8,6.78,9.7,Completed
TRIP00000229,LOAD00000229,DRV00101,TRK00033,TRL00110,2022-01-04,1293,25.5,176.9,7.31,6.4,Completed
TRIP00000230,LOAD00000230,DRV00091,TRK00082,TRL00057,2022-01-04,708,10.9,128.3,5.52,5.3,Completed
TRIP00000231,LOAD00000231,DRV00148,TRK00095,TRL00087,2022-01-04,173,3.2,29.5,5.86,8.0,Completed
TRIP00000232,LOAD00000232,DRV00088,TRK00062,TRL00030,2022-01-04,2153,33.1,302.4,7.12,3.0,Completed
TRIP00000233,LOAD00000233,DRV00074,TRK00024,TRL00028,2022-01-04,1083,18.4,185.4,5.84,6.8,Completed
TRIP00000234,LOAD00000234,DRV00029,TRK00091,TRL00172,2022-01-04,644,12.4,101.1,6.37,8.9,Completed
TRIP00000235,LOAD00000235,DRV00041,TRK00016,TRL00160,2022-01-04,91,1.6,13.0,7.02,9.5,Completed
TRIP00000236,LOAD00000236,DRV00037,TRK00099,TRL00052,2022-01-04,1185,23.4,160.6,7.38,8.5,Completed
TRIP00000237,LOAD00000237,DRV00090,TRK00019,TRL00064,2022-01-04,1597,25.9,251.5,6.35,6.1,Completed
TRIP00000238,LOAD00000238,DRV00094,TRK00012,TRL00005,2022-01-04,894,14.7,146.8,6.09,6.0,Completed
TRIP00000239,LOAD00000239,DRV00034,TRK00091,TRL00158,2022-01-04,2181,37.7,390.2,5.59,9.7,Completed
TRIP00000240,LOAD00000240,DRV00113,TRK00107,TRL00025,2022-01-04,2145,41.3,374.3,5.73,7.3,Completed
TRIP00000241,LOAD00000241,DRV00062,TRK00061,TRL00099,2022-01-04,688,10.6,100.6,6.84,9.9,Completed
TRIP00000242,LOAD00000242,DRV00034,TRK00076,TRL00180,2022-01-04,1208,19.5,193.0,6.26,7.8,Completed
TRIP00000243,LOAD00000243,DRV00013,TRK00002,TRL00030,2022-01-04,684,10.8,105.4,6.49,8.1,Completed
TRIP00000244,LOAD00000244,DRV00074,TRK00055,TRL00088,2022-01-04,801,13.2,132.0,6.07,11.4,Completed
TRIP00000245,LOAD00000245,DRV00087,TRK00026,TRL00040,2022-01-04,2174,42.3,375.5,5.79,7.7,Completed
TRIP00000246,LOAD00000246,DRV00014,TRK00116,TRL00024,2022-01-04,2334,36.8,344.2,6.78,7.2,Completed
TRIP00000247,LOAD00000247,DRV00147,TRK00045,TRL00177,2022-01-04,1243,23.2,211.0,5.89,3.0,Completed
TRIP00000248,LOAD00000248,DRV00036,TRK00031,TRL00151,2022-01-04,805,13.6,115.8,6.95,2.7,Completed
TRIP00000249,LOAD00000249,DRV00003,TRK00107,TRL00079,2022-01-04,2361,39.5,415.7,5.68,7.7,Completed
TRIP00000250,LOAD00000250,DRV00005,TRK00048,TRL00155,2022-01-04,578,9.7,79.3,7.29,6.7,Completed
TRIP00000251,LOAD00000251,DRV00009,TRK00052,,2022-01-04,1469,24.7,257.7,5.7,2.8,Completed
TRIP00000252,LOAD00000252,DRV00015,TRK00085,TRL00158,2022-01-04,2882,49.9,433.4,6.65,10.9,Completed
TRIP00000253,LOAD00000253,DRV00114,TRK00098,TRL00138,2022-01-04,2659,46.6,464.9,5.72,12.0,Completed
TRIP00000254,LOAD00000254,DRV00117,TRK00029,TRL00162,2022-01-04,869,14.4,123.4,7.04,2.8,Completed
TRIP00000255,LOAD00000255,DRV00016,TRK00048,TRL00010,2022-01-04,964,15.0,139.1,6.93,10.4,Completed
TRIP00000256,LOAD00000256,DRV00063,TRK00072,TRL00094,2022-01-04,637,12.5,94.7,6.73,4.5,Completed
TRIP00000257,LOAD00000257,,TRK00049,TRL00070,2022-01-04,717,11.5,98.8,7.26,3.1,Completed
TRIP00000258,LOAD00000258,DRV00132,TRK00002,TRL00125,2022-01-04,1617,31.3,223.7,7.23,4.2,Completed
TRIP00000259,LOAD00000259,DRV00111,TRK00008,TRL00001,2022-01-04,820,14.9,117.5,6.98,9.2,Completed
TRIP00000260,LOAD00000260,DRV00147,TRK00078,TRL00025,2022-01-04,589,9.3,85.2,6.91,10.8,Completed
TRIP00000261,LOAD00000261,DRV00147,TRK00041,TRL00051,2022-01-04,2267,35.7,359.8,6.3,9.3,Completed
TRIP00000262,LOAD00000262,DRV00120,TRK00095,TRL00150,2022-01-04,1314,26.3,208.6,6.3,8.2,Completed
TRIP00000263,LOAD00000263,DRV00132,TRK00074,TRL00091,2022-01-04,1846,35.0,325.0,5.68,4.2,Completed
TRIP00000264,LOAD00000264,DRV00102,TRK00060,TRL00019,2022-01-04,2137,33.8,300.6,7.11,3.9,Completed
TRIP00000265,LOAD00000265,DRV00132,TRK00033,TRL00073,2022-01-04,2708,44.2,401.2,6.75,8.2,Completed
TRIP00000266,LOAD00000266,DRV00149,TRK00101,TRL00021,2022-01-04,557,9.8,97.4,5.72,9.1,Completed
TRIP00000267,LOAD00000267,DRV00023,TRK00072,TRL00003,2022-01-04,2233,36.7,390.4,5.72,2.7,Completed
TRIP00000268,LOAD00000268,DRV00139,TRK00080,TRL00038,2022-01-04,1425,23.7,256.8,5.55,2.6,Completed
TRIP00000269,LOAD00000269,DRV00002,TRK00074,TRL00176,2022-01-04,2269,41.7,389.9,5.82,8.1,Completed
TRIP00000270,LOAD00000270,DRV00107,TRK00057,TRL00063,2022-01-04,673,10.4,95.9,7.02,3.1,Completed
TRIP00000271,LOAD00000271,DRV00124,TRK00093,TRL00145,2022-01-04,914,15.0,146.9,6.22,4.0,Completed
TRIP00000272,LOAD00000272,DRV00146,TRK00051,,2022-01-04,1883,30.5,326.9,5.76,3.9,Completed
TRIP00000273,LOAD00000273,DRV00009,TRK00006,TRL00153,2022-01-04,98,1.9,15.2,6.44,3.2,Completed
TRIP00000274,LOAD00000274,DRV00066,TRK00114,TRL00057,2022-01-04,514,8.6,71.9,7.15,11.9,Completed
TRIP00000275,LOAD00000275,DRV00122,,TRL00090,2022-01-04,770,13.4,104.2,7.39,7.3,Completed
TRIP00000276,LOAD00000276,DRV00056,TRK00096,TRL00067,2022-01-04,1266,23.4,201.3,6.29,3.3,Completed
TRIP00000277,LOAD00000277,DRV00047,TRK00069,TRL00057,2022-01-04,757,14.0,125.7,6.02,8.6,Completed
TRIP00000278,LOAD00000278,DRV00078,TRK00083,TRL00161,2022-01-04,2050,37.3,306.0,6.7,3.7,Completed
TRIP00000279,LOAD00000279,DRV00019,TRK00014,TRL00156,2022-01-04,913,14.4,127.2,7.18,2.5,Completed
TRIP00000280,LOAD00000280,DRV00087,TRK00112,TRL00110,2022-01-04,680,10.7,104.6,6.5,2.6,Completed
TRIP00000281,LOAD00000281,DRV00058,TRK00061,TRL00032,2022-01-04,2197,35.2,363.1,6.05,10.6,Completed
TRIP00000282,LOAD00000282,DRV00077,TRK00002,TRL00009,2022-01-04,582,11.1,82.0,7.1,7.0,Completed
TRIP00000283,LOAD00000283,DRV00149,TRK00082,TRL00123,2022-01-04,1975,30.4,348.3,5.67,5.1,Completed
TRIP00000284,LOAD00000284,DRV00034,TRK00008,TRL00178,2022-01-04,1252,20.2,219.3,5.71,6.9,Completed
TRIP00000285,LOAD00000285,DRV00117,TRK00054,TRL00029,2022-01-04,1278,25.4,182.8,6.99,11.8,Completed
TRIP00000286,LOAD00000286,DRV00092,TRK00068,TRL00110,2022-01-04,2478,43.5,371.0,6.68,8.3,Completed
TRIP00000287,LOAD00000287,DRV00054,TRK00082,TRL00080,2022-01-04,1330,21.1,207.5,6.41,9.3,Completed
TRIP00000288,LOAD00000288,DRV00082,TRK00069,TRL00003,2022-01-04,631,10.4,84.7,7.45,8.5,Completed
TRIP00000289,LOAD00000289,DRV00147,TRK00049,TRL00133,2022-01-04,3112,53.3,531.1,5.86,5.8,Completed
TRIP00000290,LOAD00000290,DRV00009,TRK00035,TRL00073,2022-01-04,1952,37.2,322.6,6.05,11.0,Completed
TRIP00000291,LOAD00000291,DRV00001,TRK00057,TRL00064,2022-01-05,506,9.7,81.4,6.22,9.2,Completed
TRIP00000292,LOAD00000292,DRV00113,TRK00023,TRL00180,2022-01-05,744,12.5,102.5,7.26,3.8,Completed
TRIP00000293,LOAD00000293,DRV00069,TRK00113,TRL00134,2022-01-05,2829,43.7,490.3,5.77,10.6,Completed
TRIP00000294,LOAD00000294,DRV00109,TRK00049,TRL00174,2022-01-05,2126,41.0,359.1,5.92,11.3,Completed
TRIP00000295,LOAD00000295,DRV00074,TRK00006,TRL00093,2022-01-05,94,1.6,12.9,7.3,9.1,Completed
TRIP00000296,LOAD00000296,DRV00132,TRK00068,TRL00022,2022-01-05,1146,20.4,190.7,6.01,6.7,Completed
TRIP00000297,LOAD00000297,DRV00145,TRK00020,TRL00145,2022-01-05,2679,50.5,430.7,6.22,7.9,Completed
TRIP00000298,LOAD00000298,DRV00063,TRK00070,TRL00002,2022-01-05,554,9.3,80.3,6.9,7.0,Completed
TRIP00000299,LOAD00000299,DRV00091,TRK00023,TRL00053,2022-01-05,1555,30.8,235.2,6.61,5.1,Completed
TRIP00000300,LOAD00000300,DRV00143,TRK00098,TRL00155,2022-01-05,837,13.1,120.1,6.97,8.6,Completed
TRIP00000301,LOAD00000301,DRV00020,TRK00019,TRL00029,2022-01-05,1966,34.6,308.6,6.37,3.9,Completed
TRIP00000302,LOAD00000302,DRV00032,TRK00048,TRL00076,2022-01-05,2717,47.3,438.9,6.19,5.5,Completed
TRIP00000303,LOAD00000303,DRV00050,TRK00108,TRL00001,2022-01-05,807,15.9,142.8,5.65,4.0,Completed
TRIP00000304,LOAD00000304,DRV00087,TRK00120,TRL00056,2022-01-05,1072,18.2,153.4,6.99,11.7,Completed
TRIP00000305,LOAD00000305,DRV00058,TRK00099,TRL00139,2022-01-05,2043,31.6,343.4,5.95,3.5,Completed
TRIP00000306,LOAD00000306,DRV00047,TRK00023,TRL00013,2022-01-05,2107,32.7,332.9,6.33,6.5,Completed
TRIP00000307,LOAD00000307,DRV00095,TRK00069,TRL00008,2022-01-05,926,15.9,132.7,6.98,2.8,Completed
TRIP00000308,LOAD00000308,DRV00044,TRK00010,TRL00071,2022-01-05,623,11.9,92.3,6.75,10.4,Completed
TRIP00000309,LOAD00000309,DRV00104,TRK00073,TRL00027,2022-01-05,730,12.6,98.3,7.43,4.4,Completed
TRIP00000310,LOAD00000310,DRV00087,TRK00007,TRL00030,2022-01-05,634,11.1,110.5,5.74,7.3,Completed
TRIP00000311,LOAD00000311,DRV00092,TRK00062,TRL00036,2022-01-05,1494,27.5,199.7,7.48,11.6,Completed
TRIP00000312,LOAD00000312,DRV00132,TRK00064,TRL00167,2022-01-05,1145,20.5,196.4,5.83,5.7,Completed
TRIP00000313,LOAD00000313,DRV00077,TRK00098,TRL00034,2022-01-05,264,4.4,35.8,7.37,7.5,Completed
TRIP00000314,LOAD00000314,DRV00077,TRK00045,TRL00082,2022-01-05,1985,32.8,288.1,6.89,8.0,Completed
TRIP00000315,LOAD00000315,DRV00036,TRK00071,TRL00042,2022-01-05,833,16.1,117.8,7.07,3.5,Completed
TRIP00000316,LOAD00000316,DRV00064,TRK00054,TRL00134,2022-01-05,724,12.3,115.3,6.28,8.2,Completed
TRIP00000317,LOAD00000317,DRV00080,TRK00089,,2022-01-05,2724,45.1,395.9,6.88,5.1,Completed
TRIP00000318,LOAD00000318,DRV00079,TRK00110,TRL00150,2022-01-05,947,18.7,161.3,5.87,9.3,Completed
TRIP00000319,LOAD00000319,DRV00145,TRK00080,TRL00136,2022-01-05,2708,43.4,390.8,6.93,7.0,Completed
TRIP00000320,LOAD00000320,DRV00143,TRK00069,TRL00136,2022-01-05,2356,39.5,316.2,7.45,9.8,Completed
TRIP00000321,LOAD00000321,DRV00128,TRK00084,TRL00091,2022-01-05,1780,29.2,321.9,5.53,3.6,Completed
TRIP00000322,LOAD00000322,DRV00126,TRK00031,TRL00132,2022-01-05,2413,39.1,342.3,7.05,7.5,Completed
TRIP00000323,LOAD00000323,DRV00113,TRK00098,TRL00020,2022-01-05,1195,20.8,206.4,5.79,3.6,Completed
TRIP00000324,LOAD00000324,DRV00141,TRK00001,TRL00114,2022-01-05,1750,33.7,239.1,7.32,3.3,Completed
TRIP00000325,LOAD00000325,DRV00010,TRK00107,TRL00087,2022-01-05,1155,20.6,200.2,5.77,10.6,Completed
TRIP00000326,LOAD00000326,DRV00058,TRK00097,TRL00043,2022-01-05,1192,20.4,209.9,5.68,4.8,Completed
TRIP00000327,LOAD00000327,DRV00074,TRK00010,TRL00062,2022-01-05,166,2.6,22.2,7.49,2.5,Completed
TRIP00000328,LOAD00000328,DRV00124,TRK00020,TRL00041,2022-01-05,1154,22.9,191.1,6.04,7.8,Completed
TRIP00000329,LOAD00000329,DRV00004,TRK00044,TRL00058,2022-01-05,2758,48.8,378.8,7.28,10.8,Completed
TRIP00000330,LOAD00000330,DRV00003,TRK00041,,2022-01-05,1268,20.0,176.8,7.17,7.3,Completed
TRIP00000331,LOAD00000331,DRV00143,TRK00074,TRL00125,2022-01-05,1127,18.0,203.1,5.55,6.7,Completed
TRIP00000332,LOAD00000332,DRV00028,TRK00086,TRL00074,2022-01-05,2232,36.4,402.9,5.54,11.4,Completed
TRIP00000333,LOAD00000333,DRV00085,TRK00113,TRL00091,2022-01-05,1088,20.0,173.0,6.29,11.1,Completed
TRIP00000334,LOAD00000334,DRV00009,TRK00030,TRL00049,2022-01-05,2304,40.9,390.5,5.9,7.1,Completed
TRIP00000335,LOAD00000335,DRV00006,TRK00111,TRL00028,2022-01-05,1042,19.9,166.7,6.25,8.6,Completed
TRIP00000336,LOAD00000336,DRV00127,TRK00015,TRL00054,2022-01-05,1265,21.4,208.4,6.07,5.9,Completed
TRIP00000337,LOAD00000337,DRV00057,TRK00045,TRL00115,2022-01-05,2601,47.2,353.9,7.35,9.1,Completed
TRIP00000338,LOAD00000338,DRV00144,TRK00043,TRL00113,2022-01-05,2327,41.8,319.6,7.28,2.8,Completed
TRIP00000339,LOAD00000339,DRV00124,TRK00026,TRL00125,2022-01-05,1347,24.9,219.7,6.13,5.7,Completed
TRIP00000340,LOAD00000340,DRV00016,TRK00092,TRL00111,2022-01-05,584,10.6,98.3,5.94,4.8,Completed
TRIP00000341,LOAD00000341,DRV00026,TRK00013,TRL00066,2022-01-05,2101,37.6,283.2,7.42,6.0,Completed
TRIP00000342,LOAD00000342,DRV00012,TRK00025,TRL00080,2022-01-05,721,11.7,127.8,5.64,10.5,Completed
TRIP00000343,LOAD00000343,DRV00020,TRK00073,TRL00125,2022-01-05,1346,24.6,200.0,6.73,11.2,Completed
TRIP00000344,LOAD00000344,DRV00143,TRK00068,TRL00134,2022-01-05,1840,33.6,301.6,6.1,3.9,Completed
TRIP00000345,LOAD00000345,DRV00121,TRK00105,TRL00040,2022-01-05,726,12.4,100.6,7.22,9.7,Completed
TRIP00000346,LOAD00000346,DRV00012,TRK00008,,2022-01-05,94,1.7,13.0,7.22,3.7,Completed
TRIP00000347,LOAD00000347,DRV00058,TRK00107,TRL00076,2022-01-05,2141,41.8,346.4,6.18,11.9,Completed
TRIP00000348,LOAD00000348,DRV00038,TRK00011,TRL00071,2022-01-05,718,12.3,97.7,7.35,7.2,Completed
TRIP00000349,LOAD00000349,DRV00002,TRK00012,TRL00010,2022-01-05,1085,20.2,170.6,6.36,2.1,Completed
TRIP00000350,LOAD00000350,DRV00104,TRK00069,TRL00015,2022-01-05,713,13.1,97.4,7.32,6.9,Completed
TRIP00000351,LOAD00000351,DRV00015,TRK00116,TRL00072,2022-01-05,660,13.1,97.5,6.77,8.8,Completed
TRIP00000352,LOAD00000352,DRV00097,TRK00068,TRL00090,2022-01-05,880,13.6,128.7,6.84,10.2,Completed
TRIP00000353,LOAD00000353,DRV00059,TRK00004,TRL00034,2022-01-05,2251,39.1,309.6,7.27,6.7,Completed
TRIP00000354,LOAD00000354,DRV00122,TRK00112,TRL00018,2022-01-05,990,16.8,178.1,5.56,2.6,Completed
TRIP00000355,LOAD00000355,DRV00041,TRK00033,TRL00096,2022-01-05,164,2.8,22.5,7.29,8.1,Completed
TRIP00000356,LOAD00000356,DRV00041,TRK00113,TRL00028,2022-01-05,1731,34.5,299.5,5.78,10.9,Completed
TRIP00000357,LOAD00000357,DRV00039,TRK00084,TRL00022,2022-01-05,171,2.9,27.2,6.28,10.5,Completed
TRIP00000358,LOAD00000358,DRV00054,TRK00063,TRL00026,2022-01-05,2744,46.2,380.6,7.21,2.7,Completed
TRIP00000359,LOAD00000359,DRV00139,TRK00070,TRL00109,2022-01-05,1185,19.4,169.8,6.98,4.5,Completed
TRIP00000360,LOAD00000360,DRV00010,TRK00067,TRL00092,2022-01-05,1236,20.4,184.5,6.7,8.5,Completed
TRIP00000361,LOAD00000361,DRV00026,,,2022-01-05,256,4.9,35.2,7.28,7.7,Completed
TRIP00000362,LOAD00000362,DRV00147,TRK00074,TRL00056,2022-01-05,2424,41.6,392.9,6.17,9.7,Completed
TRIP00000363,LOAD00000363,DRV00019,TRK00082,TRL00180,2022-01-05,1344,22.5,213.3,6.3,4.9,Completed
TRIP00000364,LOAD00000364,DRV00059,TRK00009,TRL00151,2022-01-05,1359,22.7,223.9,6.07,7.0,Completed
TRIP00000365,LOAD00000365,DRV00108,TRK00101,TRL00178,2022-01-05,816,13.1,126.3,6.46,2.4,Completed
TRIP00000366,LOAD00000366,DRV00060,TRK00112,TRL00027,2022-01-05,699,10.9,116.7,5.99,5.0,Completed
TRIP00000367,LOAD00000367,DRV00082,TRK00062,TRL00013,2022-01-05,1611,29.0,271.2,5.94,9.0,Completed
TRIP00000368,LOAD00000368,DRV00026,TRK00018,TRL00040,2022-01-06,2196,40.0,364.8,6.02,7.8,Completed
TRIP00000369,LOAD00000369,DRV00091,TRK00116,TRL00037,2022-01-06,2398,46.1,420.7,5.7,4.4,Completed
TRIP00000370,LOAD00000370,DRV00024,TRK00078,TRL00027,2022-01-06,1556,28.5,258.9,6.01,8.4,Completed
TRIP00000371,LOAD00000371,DRV00053,TRK00097,TRL00097,2022-01-06,2488,45.5,396.8,6.27,9.5,Completed
TRIP00000372,LOAD00000372,DRV00139,TRK00116,TRL00173,2022-01-06,724,12.2,102.5,7.06,3.0,Completed
TRIP00000373,LOAD00000373,DRV00100,TRK00099,TRL00010,2022-01-06,2263,37.5,352.5,6.42,11.7,Completed
TRIP00000374,LOAD00000374,DRV00143,TRK00072,TRL00058,2022-01-06,694,11.7,116.4,5.96,7.3,Completed
TRIP00000375,LOAD00000375,DRV00025,TRK00070,TRL00147,2022-01-06,1692,28.0,267.3,6.33,6.7,Completed
TRIP00000376,LOAD00000376,DRV00065,TRK00101,TRL00058,2022-01-06,843,14.7,140.3,6.01,8.1,Completed
TRIP00000377,LOAD00000377,DRV00051,TRK00010,TRL00002,2022-01-06,510,8.5,71.9,7.09,8.4,Completed
TRIP00000378,LOAD00000378,DRV00146,TRK00080,TRL00158,2022-01-06,734,13.1,99.5,7.38,2.4,Completed
TRIP00000379,LOAD00000379,DRV00129,TRK00105,TRL00156,2022-01-06,2222,35.9,388.5,5.72,9.1,Completed
TRIP00000380,LOAD00000380,DRV00001,TRK00091,TRL00086,2022-01-06,585,10.9,84.9,6.89,7.0,Completed
TRIP00000381,LOAD00000381,DRV00020,TRK00007,TRL00033,2022-01-06,2694,45.7,405.7,6.64,7.4,Completed
TRIP00000382,LOAD00000382,DRV00122,TRK00083,,2022-01-06,2517,45.5,386.6,6.51,7.7,Completed
TRIP00000383,LOAD00000383,DRV00107,TRK00039,TRL00173,2022-01-06,2374,38.7,384.1,6.18,6.9,Completed
TRIP00000384,LOAD00000384,DRV00085,TRK00010,TRL00172,2022-01-06,2252,44.8,329.7,6.83,8.9,Completed
TRIP00000385,LOAD00000385,DRV00004,TRK00096,TRL00031,2022-01-06,713,11.6,124.2,5.74,4.3,Completed
TRIP00000386,LOAD00000386,DRV00120,TRK00071,TRL00097,2022-01-06,1658,31.3,230.0,7.21,4.7,Completed
TRIP00000387,LOAD00000387,DRV00020,TRK00004,TRL00121,2022-01-06,1597,25.7,239.4,6.67,8.5,Completed
TRIP00000388,LOAD00000388,DRV00111,TRK00043,TRL00082,2022-01-06,2734,42.1,490.0,5.58,9.7,Completed
TRIP00000389,LOAD00000389,DRV00054,TRK00085,TRL00144,2022-01-06,2678,42.0,396.2,6.76,2.2,Completed
TRIP00000390,LOAD00000390,DRV00113,TRK00079,TRL00111,2022-01-06,670,10.3,97.5,6.87,7.0,Completed
TRIP00000391,LOAD00000391,DRV00023,TRK00063,TRL00152,2022-01-06,503,9.0,87.8,5.73,4.9,Completed
TRIP00000392,LOAD00000392,DRV00102,TRK00023,TRL00091,2022-01-06,2162,35.3,344.3,6.28,7.5,Completed
TRIP00000393,LOAD00000393,DRV00029,TRK00016,TRL00045,2022-01-06,2165,37.0,330.5,6.55,7.0,Completed
TRIP00000394,LOAD00000394,DRV00060,TRK00011,TRL00079,2022-01-06,2416,47.4,402.7,6.0,11.1,Completed
TRIP00000395,LOAD00000395,DRV00030,TRK00086,TRL00018,2022-01-06,1735,27.9,311.5,5.57,10.3,Completed
TRIP00000396,LOAD00000396,DRV00009,TRK00083,TRL00024,2022-01-06,2618,46.9,357.2,7.33,8.0,Completed
TRIP00000397,LOAD00000397,DRV00038,TRK00076,TRL00050,2022-01-06,1177,20.1,160.4,7.34,4.0,Completed
TRIP00000398,LOAD00000398,DRV00012,,TRL00015,2022-01-06,2103,40.1,293.7,7.16,7.7,Completed
TRIP00000399,LOAD00000399,DRV00094,TRK00089,TRL00154,2022-01-06,2234,34.8,334.4,6.68,6.9,Completed
TRIP00000400,LOAD00000400,DRV00062,,TRL00081,2022-01-06,792,13.2,108.9,7.27,9.3,Completed
TRIP00000401,LOAD00000401,DRV00111,TRK00035,,2022-01-06,694,10.8,95.3,7.28,7.2,Completed
TRIP00000402,LOAD00000402,DRV00033,TRK00067,TRL00038,2022-01-06,2330,41.3,372.8,6.25,4.7,Completed
TRIP00000403,LOAD00000403,DRV00132,TRK00026,TRL00088,2022-01-06,523,9.4,85.5,6.12,2.2,Completed
TRIP00000404,LOAD00000404,DRV00094,TRK00031,TRL00144,2022-01-06,667,10.9,97.2,6.86,11.3,Completed
TRIP00000405,LOAD00000405,DRV00049,TRK00050,TRL00079,2022-01-06,575,9.8,84.8,6.78,11.9,Completed
TRIP00000406,LOAD00000406,DRV00035,TRK00040,TRL00052,2022-01-06,2507,45.2,363.3,6.9,10.0,Completed
TRIP00000407,LOAD00000407,DRV00014,TRK00113,TRL00084,2022-01-06,579,9.9,98.0,5.91,10.9,Completed
TRIP00000408,LOAD00000408,DRV00015,TRK00084,TRL00161,2022-01-06,2484,41.8,408.6,6.08,8.5,Completed
TRIP00000409,LOAD00000409,DRV00071,TRK00080,TRL00052,2022-01-06,1251,24.7,203.1,6.16,2.0,Completed
TRIP00000410,LOAD00000410,DRV00128,TRK00004,TRL00140,2022-01-06,701,12.7,106.9,6.56,9.6,Completed
TRIP00000411,LOAD00000411,DRV00085,TRK00080,TRL00024,2022-01-06,2087,36.2,370.7,5.63,5.9,Completed
TRIP00000412,LOAD00000412,DRV00102,TRK00078,TRL00158,2022-01-06,715,13.3,113.9,6.28,7.2,Completed
TRIP00000413,LOAD00000413,DRV00081,TRK00115,TRL00054,2022-01-06,259,4.5,38.0,6.81,2.0,Completed
TRIP00000414,LOAD00000414,DRV00124,TRK00063,TRL00001,2022-01-06,495,8.9,72.7,6.81,9.1,Completed
TRIP00000415,LOAD00000415,,TRK00025,TRL00013,2022-01-06,606,11.1,101.5,5.97,6.0,Completed
TRIP00000416,LOAD00000416,DRV00016,TRK00093,TRL00071,2022-01-06,2412,39.1,337.3,7.15,10.7,Completed
TRIP00000417,LOAD00000417,DRV00132,TRK00044,TRL00014,2022-01-06,2608,43.2,422.7,6.17,6.1,Completed
TRIP00000418,LOAD00000418,DRV00127,TRK00082,TRL00143,2022-01-06,766,14.7,105.8,7.24,8.9,Completed
TRIP00000419,LOAD00000419,DRV00077,TRK00020,TRL00007,2022-01-06,167,2.9,22.8,7.31,5.4,Completed
TRIP00000420,LOAD00000420,DRV00012,TRK00089,TRL00055,2022-01-06,2150,36.4,349.6,6.15,10.7,Completed
TRIP00000421,LOAD00000421,DRV00142,TRK00067,TRL00084,2022-01-06,2144,41.5,305.0,7.03,6.6,Completed
TRIP00000422,LOAD00000422,DRV00010,TRK00061,TRL00177,2022-01-06,2269,40.7,371.4,6.11,4.4,Completed
TRIP00000423,LOAD00000423,DRV00075,TRK00060,TRL00008,2022-01-06,2493,45.2,450.0,5.54,9.7,Completed
TRIP00000424,LOAD00000424,DRV00145,TRK00082,TRL00024,2022-01-06,1633,31.8,235.3,6.94,4.9,Completed
TRIP00000425,LOAD00000425,DRV00033,TRK00026,TRL00054,2022-01-06,1253,24.2,182.4,6.87,9.9,Completed
TRIP00000426,LOAD00000426,DRV00145,TRK00115,TRL00007,2022-01-06,1427,23.4,192.8,7.4,11.6,Completed
TRIP00000427,LOAD00000427,DRV00085,,TRL00001,2022-01-06,683,12.3,115.0,5.94,9.4,Completed
TRIP00000428,LOAD00000428,DRV00016,TRK00051,TRL00017,2022-01-06,871,14.1,123.2,7.07,5.4,Completed
TRIP00000429,LOAD00000429,DRV00075,TRK00120,TRL00158,2022-01-06,2222,37.0,299.5,7.42,3.9,Completed
TRIP00000430,LOAD00000430,DRV00063,TRK00040,TRL00112,2022-01-06,553,11.0,78.0,7.09,9.6,Completed
TRIP00000431,LOAD00000431,DRV00013,TRK00016,TRL00016,2022-01-06,888,15.7,155.5,5.71,8.1,Completed
TRIP00000432,LOAD00000432,DRV00075,TRK00098,TRL00101,2022-01-06,613,11.4,90.8,6.75,5.1,Completed
TRIP00000433,LOAD00000433,DRV00124,TRK00113,TRL00152,2022-01-06,725,11.4,119.8,6.05,9.6,Completed
TRIP00000434,LOAD00000434,DRV00005,TRK00090,TRL00143,2022-01-06,2226,41.9,367.3,6.06,2.8,Completed
TRIP00000435,LOAD00000435,DRV00082,TRK00078,TRL00093,2022-01-06,2126,40.9,338.0,6.29,8.7,Completed
TRIP00000436,LOAD00000436,DRV00149,TRK00111,TRL00124,2022-01-06,849,14.1,113.8,7.46,10.6,Completed
TRIP00000437,LOAD00000437,DRV00001,TRK00074,TRL00109,2022-01-06,2441,43.4,371.5,6.57,12.0,Completed
TRIP00000438,LOAD00000438,,TRK00052,TRL00007,2022-01-06,500,8.1,68.5,7.3,5.6,Completed
